contigName	contigLen	totalAvgDepth	metaspades_perc100_sorted.bam	metaspades_perc100_sorted.bam-var
NODE_37007_length_402_cov_1.224784	402	1.37302	1.37302	0.234807
NODE_37008_length_402_cov_1.123919	402	1.38889	1.38889	0.238601
NODE_37009_length_402_cov_1.123919	402	1.38889	1.38889	0.238601
NODE_37010_length_402_cov_1.123919	402	1.38889	1.38889	0.238601
NODE_37011_length_402_cov_1.123919	402	1.38889	1.38889	0.238601
NODE_37012_length_402_cov_1.123919	402	1.38889	1.38889	0.238601
NODE_37013_length_402_cov_1.121037	402	1.38492	1.38492	0.2377
NODE_37014_length_402_cov_1.115274	402	1.37698	1.37698	0.235803
NODE_37015_length_402_cov_1.089337	402	1.38095	1.38095	0.236768
NODE_37016_length_402_cov_1.083573	402	1.38889	1.38889	0.238601
NODE_37017_length_402_cov_1.069164	402	1.37302	1.37302	0.234807
NODE_37018_length_402_cov_1.063401	402	1.38889	1.38889	0.238601
NODE_37019_length_402_cov_1.057637	402	1.38889	1.38889	0.238601
NODE_37020_length_402_cov_1.051873	402	1.38889	1.38889	0.238601
NODE_37021_length_402_cov_1.046110	402	1.37302	1.37302	0.234807
NODE_37022_length_402_cov_1.040346	402	1.38889	1.38889	0.238601
NODE_37023_length_402_cov_1.037464	402	1.38492	1.38492	0.2377
NODE_37024_length_402_cov_1.034582	402	1.38889	1.38889	0.238601
NODE_37025_length_402_cov_1.031700	402	0.694444	0.694444	0.213037
NODE_37026_length_402_cov_1.023055	402	1.38492	1.38492	0.2377
NODE_37027_length_402_cov_1.020173	402	1.42063	1.42063	0.244672
NODE_37028_length_402_cov_1.014409	402	1.36508	1.36508	0.23272
NODE_37029_length_402_cov_0.956772	402	1.38889	1.38889	0.238601
NODE_37030_length_401_cov_6.378613	401	0.868526	0.868526	0.114646
NODE_37031_length_401_cov_3.890173	401	5.42231	5.42231	2.12494
NODE_37032_length_401_cov_3.731214	401	5.6494	5.6494	2.0846
NODE_37033_length_401_cov_3.127168	401	3.93625	3.93625	0.915918
NODE_37034_length_401_cov_3.098266	401	4.92829	4.92829	1.36284
NODE_37035_length_401_cov_3.031792	401	3.87649	3.87649	1.05269
NODE_37036_length_401_cov_2.751445	401	3.9243	3.9243	1.37425
NODE_37037_length_401_cov_2.708092	401	2.36653	2.36653	0.289115
NODE_37038_length_401_cov_2.540462	401	0.697211	0.697211	0.211953
NODE_37039_length_401_cov_2.491329	401	3.21116	3.21116	0.583234
NODE_37040_length_401_cov_2.465318	401	3.40239	3.40239	0.99343
NODE_37041_length_401_cov_2.453757	401	3.88446	3.88446	0.910598
NODE_37042_length_401_cov_2.453757	401	3.98008	3.98008	1.5316
NODE_37043_length_401_cov_2.433526	401	2.81673	2.81673	1.25428
NODE_37044_length_401_cov_2.410405	401	2.32271	2.32271	0.347442
NODE_37045_length_401_cov_2.242775	401	3.31474	3.31474	0.432542
NODE_37046_length_401_cov_2.239884	401	3.13944	3.13944	0.824479
NODE_37047_length_401_cov_2.210983	401	3.25498	3.25498	0.518725
NODE_37048_length_401_cov_2.190751	401	3.26693	3.26693	0.444462
NODE_37049_length_401_cov_2.106936	401	2.21116	2.21116	0.527235
NODE_37050_length_401_cov_2.101156	401	3.21116	3.21116	0.711233
NODE_37051_length_401_cov_2.101156	401	3.27092	3.27092	0.51031
NODE_37052_length_401_cov_2.092486	401	3.30677	3.30677	0.389514
NODE_37053_length_401_cov_2.063584	401	2.97211	2.97211	0.81122
NODE_37054_length_401_cov_2.046243	401	3.26295	3.26295	0.450582
NODE_37055_length_401_cov_2.028902	401	2.15936	2.15936	0.590503
NODE_37056_length_401_cov_1.991329	401	2.0996	2.0996	0.682038
NODE_37057_length_401_cov_1.991329	401	1.39442	1.39442	0.239808
NODE_37058_length_401_cov_1.971098	401	3.15538	3.15538	0.787757
NODE_37059_length_401_cov_1.927746	401	2.22709	2.22709	0.512223
NODE_37060_length_401_cov_1.904624	401	3.12351	3.12351	0.636686
NODE_37061_length_401_cov_1.855491	401	3.13944	3.13944	0.632479
NODE_37062_length_401_cov_1.855491	401	2.37849	2.37849	0.308175
NODE_37063_length_401_cov_1.742775	401	2.35458	2.35458	0.293769
NODE_37064_length_401_cov_1.684971	401	1.3506	1.3506	0.228589
NODE_37065_length_401_cov_1.679191	401	2.21116	2.21116	0.527235
NODE_37066_length_401_cov_1.673410	401	2.24303	2.24303	0.4807
NODE_37067_length_401_cov_1.653179	401	2.23904	2.23904	0.48663
NODE_37068_length_401_cov_1.612717	401	1.39442	1.39442	0.239808
NODE_37069_length_401_cov_1.598266	401	2.37849	2.37849	0.268176
NODE_37070_length_401_cov_1.589595	401	2.25498	2.25498	0.470725
NODE_37071_length_401_cov_1.586705	401	2.38247	2.38247	0.261131
NODE_37072_length_401_cov_1.572254	401	2.0757	2.0757	0.678249
NODE_37073_length_401_cov_1.552023	401	2.08765	2.08765	0.640287
NODE_37074_length_401_cov_1.528902	401	2.29482	2.29482	0.392732
NODE_37075_length_401_cov_1.511561	401	1.37849	1.37849	0.236176
NODE_37076_length_401_cov_1.491329	401	1.39044	1.39044	0.238949
NODE_37077_length_401_cov_1.482659	401	1.35857	1.35857	0.230917
NODE_37078_length_401_cov_1.468208	401	1.38645	1.38645	0.238055
NODE_37079_length_401_cov_1.465318	401	2.2749	2.2749	0.440127
NODE_37080_length_401_cov_1.450867	401	2.24701	2.24701	0.474741
NODE_37081_length_401_cov_1.447977	401	2.10757	2.10757	0.656381
NODE_37082_length_401_cov_1.445087	401	2.18725	2.18725	0.544798
NODE_37083_length_401_cov_1.442197	401	1.38645	1.38645	0.238055
NODE_37084_length_401_cov_1.436416	401	2.19522	2.19522	0.525737
NODE_37085_length_401_cov_1.427746	401	2.31474	2.31474	0.376542
NODE_37086_length_401_cov_1.416185	401	2.25498	2.25498	0.470725
NODE_37087_length_401_cov_1.410405	401	2.36653	2.36653	0.257115
NODE_37088_length_401_cov_1.390173	401	2.20717	2.20717	0.532908
NODE_37089_length_401_cov_1.378613	401	2.2749	2.2749	0.440127
NODE_37090_length_401_cov_1.375723	401	2.2988	2.2988	0.36236
NODE_37091_length_401_cov_1.361272	401	2.33865	2.33865	0.32886
NODE_37092_length_401_cov_1.346821	401	1.38645	1.38645	0.238055
NODE_37093_length_401_cov_1.338150	401	2.30279	2.30279	0.387952
NODE_37094_length_401_cov_1.254335	401	2.29084	2.29084	0.407077
NODE_37095_length_401_cov_1.248555	401	2.36653	2.36653	0.289115
NODE_37096_length_401_cov_1.236994	401	2.31076	2.31076	0.375045
NODE_37097_length_401_cov_1.225434	401	1.56175	1.56175	0.503173
NODE_37098_length_401_cov_1.210983	401	1.54183	1.54183	0.561243
NODE_37099_length_401_cov_1.187861	401	0.697211	0.697211	0.211953
NODE_37100_length_401_cov_1.147399	401	1.63745	1.63745	0.352029
NODE_37101_length_401_cov_1.127168	401	1.39442	1.39442	0.239808
NODE_37102_length_401_cov_1.124277	401	1.39044	1.39044	0.238949
NODE_37103_length_401_cov_1.124277	401	1.39044	1.39044	0.238949
NODE_37104_length_401_cov_1.118497	401	1.56574	1.56574	0.246661
NODE_37105_length_401_cov_1.115607	401	1.37849	1.37849	0.236176
NODE_37106_length_401_cov_1.101156	401	1.39442	1.39442	0.239808
NODE_37107_length_401_cov_1.098266	401	2.28287	2.28287	0.419665
NODE_37108_length_401_cov_1.098266	401	1.39442	1.39442	0.239808
NODE_37109_length_401_cov_1.086705	401	1.39044	1.39044	0.238949
NODE_37110_length_401_cov_1.075145	401	1.39442	1.39442	0.239808
NODE_37111_length_401_cov_1.063584	401	1.39442	1.39442	0.239808
NODE_37112_length_401_cov_1.057803	401	1.39044	1.39044	0.238949
NODE_37113_length_401_cov_1.049133	401	1.39442	1.39442	0.239808
NODE_37114_length_401_cov_1.028902	401	1.56175	1.56175	0.247171
NODE_37115_length_401_cov_1.028902	401	1.39442	1.39442	0.239808
NODE_37116_length_401_cov_1.026012	401	0.697211	0.697211	0.211953
NODE_37117_length_401_cov_1.020231	401	1.38645	1.38645	0.238055
NODE_37118_length_401_cov_1.017341	401	1.39442	1.39442	0.239808
NODE_37119_length_401_cov_1.014451	401	1.39442	1.39442	0.239808
NODE_37120_length_401_cov_1.002890	401	1.39442	1.39442	0.239808
NODE_37121_length_401_cov_1.000000	401	1.39044	1.39044	0.238949
NODE_37122_length_401_cov_0.959538	401	1.39044	1.39044	0.238949
NODE_37123_length_401_cov_0.953757	401	1.38247	1.38247	0.237131
NODE_37124_length_401_cov_0.950867	401	1.39442	1.39442	0.239808
NODE_37125_length_401_cov_0.947977	401	1.36255	1.36255	0.232032
NODE_37126_length_400_cov_3.307246	400	3.3	3.3	0.403614
NODE_37127_length_400_cov_3.249275	400	3.036	3.036	0.958538
NODE_37128_length_400_cov_3.237681	400	3.828	3.828	1.17913
NODE_37129_length_400_cov_3.089855	400	3.996	3.996	0.935728
NODE_37130_length_400_cov_3.055072	400	3.04	3.04	0.73735
NODE_37131_length_400_cov_2.817391	400	3.076	3.076	0.913879
NODE_37132_length_400_cov_2.724638	400	3.952	3.952	1.28283
NODE_37133_length_400_cov_2.689855	400	3.556	3.556	0.472755
NODE_37134_length_400_cov_2.675362	400	4.144	4.144	0.854683
NODE_37135_length_400_cov_2.672464	400	3.14	3.14	0.891969
NODE_37136_length_400_cov_2.628986	400	3.168	3.168	0.678493
NODE_37137_length_400_cov_2.617391	400	4.12	4.12	0.73253
NODE_37138_length_400_cov_2.588406	400	2.324	2.324	1.29621
NODE_37139_length_400_cov_2.582609	400	3.98	3.98	0.782731
NODE_37140_length_400_cov_2.582609	400	3.044	3.044	0.78119
NODE_37141_length_400_cov_2.568116	400	2.352	2.352	0.317364
NODE_37142_length_400_cov_2.475362	400	3.828	3.828	1.19519
NODE_37143_length_400_cov_2.475362	400	3.66	3.66	1.28554
NODE_37144_length_400_cov_2.417391	400	4.26	4.26	0.482328
NODE_37145_length_400_cov_2.342029	400	2.212	2.212	0.545234
NODE_37146_length_400_cov_2.257971	400	2.868	2.868	1.40018
NODE_37147_length_400_cov_2.217391	400	3.016	3.016	1.11621
NODE_37148_length_400_cov_2.211594	400	2.196	2.196	0.551793
NODE_37149_length_400_cov_2.197101	400	3.208	3.208	0.591101
NODE_37150_length_400_cov_2.194203	400	3.256	3.256	0.480386
NODE_37151_length_400_cov_2.191304	400	2.94	2.94	1.1249
NODE_37152_length_400_cov_2.159420	400	3.004	3.004	1.13653
NODE_37153_length_400_cov_2.142029	400	3.064	3.064	0.887454
NODE_37154_length_400_cov_2.127536	400	3.192	3.192	0.57343
NODE_37155_length_400_cov_2.124638	400	1.668	1.668	0.222667
NODE_37156_length_400_cov_2.115942	400	3.14	3.14	0.642973
NODE_37157_length_400_cov_2.115942	400	3.068	3.068	0.931101
NODE_37158_length_400_cov_2.104348	400	3.372	3.372	0.3711
NODE_37159_length_400_cov_2.069565	400	2.2	2.2	0.562247
NODE_37160_length_400_cov_2.049275	400	2.328	2.328	0.36588
NODE_37161_length_400_cov_2.049275	400	2.288	2.288	0.430779
NODE_37162_length_400_cov_2.034783	400	3.26	3.26	0.474297
NODE_37163_length_400_cov_1.791304	400	3.116	3.116	0.673237
NODE_37164_length_400_cov_1.762319	400	2.4	2.4	0.562249
NODE_37165_length_400_cov_1.704348	400	2.16	2.16	0.576707
NODE_37166_length_400_cov_1.701449	400	3.072	3.072	0.557043
NODE_37167_length_400_cov_1.675362	400	2.124	2.124	0.663277
NODE_37168_length_400_cov_1.652174	400	2.184	2.184	0.584482
NODE_37169_length_400_cov_1.611594	400	2.304	2.304	0.38914
NODE_37170_length_400_cov_1.611594	400	2.372	2.372	0.290779
NODE_37171_length_400_cov_1.608696	400	2.38	2.38	0.268675
NODE_37172_length_400_cov_1.605797	400	2.196	2.196	0.567857
NODE_37173_length_400_cov_1.600000	400	2.14	2.14	0.634941
NODE_37174_length_400_cov_1.597101	400	2.224	2.224	0.511871
NODE_37175_length_400_cov_1.576812	400	2.196	2.196	0.567856
NODE_37176_length_400_cov_1.573913	400	2.12	2.12	0.668272
NODE_37177_length_400_cov_1.571014	400	2.348	2.348	0.251904
NODE_37178_length_400_cov_1.559420	400	2.3	2.3	0.564258
NODE_37179_length_400_cov_1.544928	400	2.22	2.22	0.421285
NODE_37180_length_400_cov_1.533333	400	2.924	2.924	0.857654
NODE_37181_length_400_cov_1.530435	400	2.348	2.348	0.332225
NODE_37182_length_400_cov_1.527536	400	2.272	2.272	0.42371
NODE_37183_length_400_cov_1.510145	400	2.2	2.2	0.554217
NODE_37184_length_400_cov_1.495652	400	1.424	1.424	0.799421
NODE_37185_length_400_cov_1.489855	400	3.076	3.076	0.721109
NODE_37186_length_400_cov_1.472464	400	1.4	1.4	0.240964
NODE_37187_length_400_cov_1.466667	400	2.164	2.164	0.555328
NODE_37188_length_400_cov_1.455072	400	2.32	2.32	0.346988
NODE_37189_length_400_cov_1.452174	400	1.396	1.396	0.240144
NODE_37190_length_400_cov_1.443478	400	1.356	1.356	0.230185
NODE_37191_length_400_cov_1.431884	400	2.388	2.388	0.262505
NODE_37192_length_400_cov_1.402899	400	2.216	2.216	0.539503
NODE_37193_length_400_cov_1.397101	400	2.34	2.34	0.321687
NODE_37194_length_400_cov_1.373913	400	2.112	2.112	0.565718
NODE_37195_length_400_cov_1.362319	400	1.4	1.4	0.240964
NODE_37196_length_400_cov_1.356522	400	2.332	2.332	0.343149
NODE_37197_length_400_cov_1.347826	400	2.036	2.036	0.5489
NODE_37198_length_400_cov_1.347826	400	2.28	2.28	0.427309
NODE_37199_length_400_cov_1.344928	400	1.392	1.392	0.239293
NODE_37200_length_400_cov_1.336232	400	2.28	2.28	0.330923
NODE_37201_length_400_cov_1.336232	400	2.164	2.164	0.603517
NODE_37202_length_400_cov_1.315942	400	2.34	2.34	0.490362
NODE_37203_length_400_cov_1.313043	400	1.4	1.4	0.240964
NODE_37204_length_400_cov_1.292754	400	1.448	1.448	0.754313
NODE_37205_length_400_cov_1.289855	400	2.164	2.164	0.65171
NODE_37206_length_400_cov_1.266667	400	2.288	2.288	0.430779
NODE_37207_length_400_cov_1.217391	400	0.696	0.696	0.212434
NODE_37208_length_400_cov_1.185507	400	2.116	2.116	0.641108
NODE_37209_length_400_cov_1.168116	400	1.672	1.672	0.2213
NODE_37210_length_400_cov_1.130435	400	1.4	1.4	0.240964
NODE_37211_length_400_cov_1.118841	400	1.588	1.588	0.243229
NODE_37212_length_400_cov_1.107246	400	1.4	1.4	0.240964
NODE_37213_length_400_cov_1.101449	400	1.392	1.392	0.239293
NODE_37214_length_400_cov_1.098551	400	1.4	1.4	0.240964
NODE_37215_length_400_cov_1.084058	400	1.4	1.4	0.240964
NODE_37216_length_400_cov_1.081159	400	1.388	1.388	0.238409
NODE_37217_length_400_cov_1.072464	400	1.4	1.4	0.240964
NODE_37218_length_400_cov_1.069565	400	1.4	1.4	0.240964
NODE_37219_length_400_cov_1.063768	400	2.392	2.392	0.255357
NODE_37220_length_400_cov_1.052174	400	1.388	1.388	0.238409
NODE_37221_length_400_cov_1.046377	400	1.4	1.4	0.240964
NODE_37222_length_400_cov_1.040580	400	1.4	1.4	0.240964
NODE_37223_length_400_cov_1.040580	400	1.4	1.4	0.240964
NODE_37224_length_400_cov_1.037681	400	2.204	2.204	0.52448
NODE_37225_length_400_cov_1.037681	400	1.392	1.392	0.239293
NODE_37226_length_400_cov_1.037681	400	1.4	1.4	0.240964
NODE_37227_length_400_cov_1.034783	400	1.388	1.388	0.238409
NODE_37228_length_400_cov_1.028986	400	1.4	1.4	0.240964
NODE_37229_length_400_cov_1.026087	400	0.7	0.7	0.210844
NODE_37230_length_400_cov_1.026087	400	1.388	1.388	0.238409
NODE_37231_length_400_cov_1.023188	400	1.396	1.396	0.240144
NODE_37232_length_400_cov_1.014493	400	1.396	1.396	0.240144
NODE_37233_length_400_cov_1.011594	400	1.428	1.428	0.245799
NODE_37234_length_400_cov_1.011594	400	1.392	1.392	0.239293
NODE_37235_length_400_cov_1.005797	400	1.4	1.4	0.240964
NODE_37236_length_400_cov_0.988406	400	1.388	1.388	0.238409
NODE_37237_length_400_cov_0.982609	400	1.48	1.48	0.250603
NODE_37238_length_400_cov_0.971014	400	1.396	1.396	0.240144
NODE_37239_length_400_cov_0.971014	400	1.4	1.4	0.240964
NODE_37240_length_400_cov_0.965217	400	0.696	0.696	0.212433
NODE_37241_length_400_cov_0.956522	400	1.384	1.384	0.237494
NODE_37242_length_400_cov_0.950725	400	1.308	1.308	0.213992
NODE_37243_length_400_cov_0.944928	400	1.4	1.4	0.240964
NODE_37244_length_400_cov_0.939130	400	0.696	0.696	0.212433
NODE_37245_length_400_cov_0.910145	400	1.384	1.384	0.237494
NODE_37246_length_399_cov_5.180233	399	3.30924	3.30924	0.666081
NODE_37247_length_399_cov_3.630814	399	4.16064	4.16064	1.04667
NODE_37248_length_399_cov_3.127907	399	4.74297	4.74297	1.7885
NODE_37249_length_399_cov_3.049419	399	4.71084	4.71084	2.73863
NODE_37250_length_399_cov_2.799419	399	4.31325	4.31325	0.393413
NODE_37251_length_399_cov_2.706395	399	3.09237	3.09237	0.705142
NODE_37252_length_399_cov_2.633721	399	3.19277	3.19277	0.575594
NODE_37253_length_399_cov_2.627907	399	3.06024	3.06024	0.75039
NODE_37254_length_399_cov_2.610465	399	2.40161	2.40161	0.338061
NODE_37255_length_399_cov_2.610465	399	3.10442	3.10442	0.690668
NODE_37256_length_399_cov_2.578488	399	3.44177	3.44177	0.570184
NODE_37257_length_399_cov_2.561047	399	2.81928	2.81928	0.947046
NODE_37258_length_399_cov_2.523256	399	3.04016	3.04016	1.09516
NODE_37259_length_399_cov_2.267442	399	3.74699	3.74699	1.4075
NODE_37260_length_399_cov_2.247093	399	3.11647	3.11647	0.804933
NODE_37261_length_399_cov_2.220930	399	2.8996	2.8996	1.41326
NODE_37262_length_399_cov_2.171512	399	2.39357	2.39357	0.263829
NODE_37263_length_399_cov_2.101744	399	2.15261	2.15261	0.62984
NODE_37264_length_399_cov_2.072674	399	2.51807	2.51807	0.282938
NODE_37265_length_399_cov_2.055233	399	3.09237	3.09237	0.858367
NODE_37266_length_399_cov_2.040698	399	3.06024	3.06024	0.726196
NODE_37267_length_399_cov_2.037791	399	2.33333	2.33333	0.368279
NODE_37268_length_399_cov_2.020349	399	3.24498	3.24498	0.532485
NODE_37269_length_399_cov_2.020349	399	2.2008	2.2008	0.572418
NODE_37270_length_399_cov_2.002907	399	3.2249	3.2249	0.658897
NODE_37271_length_399_cov_1.976744	399	2.2249	2.2249	0.529864
NODE_37272_length_399_cov_1.944767	399	2.36948	2.36948	0.306483
NODE_37273_length_399_cov_1.933140	399	3.11647	3.11647	0.861384
NODE_37274_length_399_cov_1.924419	399	2.32129	2.32129	0.356038
NODE_37275_length_399_cov_1.892442	399	2.18474	2.18474	0.594768
NODE_37276_length_399_cov_1.869186	399	3.01606	3.01606	0.741675
NODE_37277_length_399_cov_1.848837	399	2.27309	2.27309	0.457378
NODE_37278_length_399_cov_1.840116	399	2.26104	2.26104	0.475936
NODE_37279_length_399_cov_1.840116	399	2.28916	2.28916	0.569278
NODE_37280_length_399_cov_1.729651	399	2.26506	2.26506	0.453654
NODE_37281_length_399_cov_1.610465	399	2.19277	2.19277	0.575591
NODE_37282_length_399_cov_1.595930	399	2.25703	2.25703	0.482058
NODE_37283_length_399_cov_1.595930	399	2.32932	2.32932	0.358854
NODE_37284_length_399_cov_1.595930	399	2.22892	2.22892	0.515934
NODE_37285_length_399_cov_1.581395	399	2.19277	2.19277	0.583658
NODE_37286_length_399_cov_1.578488	399	1.40562	1.40562	0.242064
NODE_37287_length_399_cov_1.549419	399	1.39759	1.39759	0.240478
NODE_37288_length_399_cov_1.543605	399	2.34137	2.34137	0.354775
NODE_37289_length_399_cov_1.543605	399	2.11647	2.11647	0.675897
NODE_37290_length_399_cov_1.534884	399	2.1245	2.1245	0.64976
NODE_37291_length_399_cov_1.517442	399	2.20884	2.20884	0.56105
NODE_37292_length_399_cov_1.508721	399	3.04016	3.04016	0.85322
NODE_37293_length_399_cov_1.500000	399	2.22892	2.22892	0.523999
NODE_37294_length_399_cov_1.494186	399	2.32932	2.32932	0.374983
NODE_37295_length_399_cov_1.482558	399	1.40161	1.40161	0.241288
NODE_37296_length_399_cov_1.482558	399	2.41767	2.41767	0.4942
NODE_37297_length_399_cov_1.476744	399	2.18876	2.18876	0.540841
NODE_37298_length_399_cov_1.473837	399	2.26506	2.26506	0.477847
NODE_37299_length_399_cov_1.444767	399	1.40562	1.40562	0.242064
NODE_37300_length_399_cov_1.438953	399	2.38554	2.38554	0.270113
NODE_37301_length_399_cov_1.438953	399	2.17671	2.17671	0.597679
NODE_37302_length_399_cov_1.421512	399	0.694779	0.694779	0.212915
NODE_37303_length_399_cov_1.406977	399	1.40562	1.40562	0.242064
NODE_37304_length_399_cov_1.404070	399	2.33735	2.33735	0.305091
NODE_37305_length_399_cov_1.389535	399	2.31727	2.31727	0.362644
NODE_37306_length_399_cov_1.366279	399	1.38554	1.38554	0.237855
NODE_37307_length_399_cov_1.360465	399	2.33735	2.33735	0.361543
NODE_37308_length_399_cov_1.360465	399	1.39759	1.39759	0.240478
NODE_37309_length_399_cov_1.351744	399	1.40161	1.40161	0.241288
NODE_37310_length_399_cov_1.322674	399	2.28112	2.28112	0.45291
NODE_37311_length_399_cov_1.322674	399	2.26506	2.26506	0.461719
NODE_37312_length_399_cov_1.299419	399	2.13253	2.13253	0.655751
NODE_37313_length_399_cov_1.258721	399	1.40562	1.40562	0.242064
NODE_37314_length_399_cov_1.223837	399	2.38153	2.38153	0.454656
NODE_37315_length_399_cov_1.223837	399	2.25703	2.25703	0.490122
NODE_37316_length_399_cov_1.206395	399	2.39759	2.39759	0.248542
NODE_37317_length_399_cov_1.130814	399	1.40161	1.40161	0.241288
NODE_37318_length_399_cov_1.130814	399	1.40161	1.40161	0.241288
NODE_37319_length_399_cov_1.130814	399	1.40161	1.40161	0.241288
NODE_37320_length_399_cov_1.116279	399	1.38153	1.38153	0.236915
NODE_37321_length_399_cov_1.113372	399	1.40161	1.40161	0.241288
NODE_37322_length_399_cov_1.078488	399	1.40562	1.40562	0.242064
NODE_37323_length_399_cov_1.075581	399	1.40161	1.40161	0.241288
NODE_37324_length_399_cov_1.072674	399	1.45783	1.45783	0.249223
NODE_37325_length_399_cov_1.069767	399	1.40161	1.40161	0.241288
NODE_37326_length_399_cov_1.063953	399	1.40562	1.40562	0.242064
NODE_37327_length_399_cov_1.061047	399	1.40562	1.40562	0.242064
NODE_37328_length_399_cov_1.058140	399	1.40562	1.40562	0.242064
NODE_37329_length_399_cov_1.046512	399	1.40562	1.40562	0.242064
NODE_37330_length_399_cov_1.037791	399	1.40562	1.40562	0.242064
NODE_37331_length_399_cov_1.029070	399	1.40562	1.40562	0.242064
NODE_37332_length_399_cov_1.029070	399	1.40562	1.40562	0.242064
NODE_37333_length_399_cov_1.017442	399	1.35743	1.35743	0.230599
NODE_37334_length_399_cov_1.011628	399	1.40562	1.40562	0.242064
NODE_37335_length_399_cov_1.002907	399	0.702811	0.702811	0.20971
NODE_37336_length_399_cov_1.000000	399	1.40562	1.40562	0.242064
NODE_37337_length_399_cov_0.994186	399	1.37349	1.37349	0.23494
NODE_37338_length_399_cov_0.979651	399	0.702811	0.702811	0.20971
NODE_37339_length_399_cov_0.962209	399	0.702811	0.702811	0.20971
NODE_37340_length_399_cov_0.962209	399	0.702811	0.702811	0.20971
NODE_37341_length_399_cov_0.953488	399	1.40161	1.40161	0.241288
NODE_37342_length_399_cov_0.930233	399	1.39759	1.39759	0.240478
NODE_37343_length_399_cov_0.895349	399	0.702811	0.702811	0.20971
NODE_37344_length_398_cov_3.250729	398	3.42742	3.42742	1.63844
NODE_37345_length_398_cov_3.154519	398	4.69758	4.69758	2.57618
NODE_37346_length_398_cov_3.026239	398	3.84274	3.84274	1.31525
NODE_37347_length_398_cov_2.798834	398	4.27419	4.27419	0.539898
NODE_37348_length_398_cov_2.752187	398	2.1371	2.1371	0.66129
NODE_37349_length_398_cov_2.749271	398	3.90726	3.90726	1.53387
NODE_37350_length_398_cov_2.743440	398	4.11694	4.11694	0.848619
NODE_37351_length_398_cov_2.717201	398	3.07258	3.07258	0.747749
NODE_37352_length_398_cov_2.699708	398	4.00403	4.00403	0.894721
NODE_37353_length_398_cov_2.653061	398	3.04032	3.04032	0.775697
NODE_37354_length_398_cov_2.536443	398	3.20565	3.20565	0.649848
NODE_37355_length_398_cov_2.524781	398	3.38306	3.38306	0.52878
NODE_37356_length_398_cov_2.443149	398	2.55645	2.55645	0.264007
NODE_37357_length_398_cov_2.349854	398	4.12903	4.12903	1.11689
NODE_37358_length_398_cov_2.311953	398	3.68145	3.68145	1.49731
NODE_37359_length_398_cov_2.250729	398	3.35887	3.35887	0.336277
NODE_37360_length_398_cov_2.244898	398	3.09677	3.09677	0.719342
NODE_37361_length_398_cov_2.241983	398	2.32661	2.32661	0.390867
NODE_37362_length_398_cov_2.174927	398	2.2621	2.2621	0.607141
NODE_37363_length_398_cov_2.169096	398	2.92742	2.92742	1.33075
NODE_37364_length_398_cov_2.139942	398	3.00806	3.00806	1.18212
NODE_37365_length_398_cov_2.128280	398	3.18145	3.18145	0.66735
NODE_37366_length_398_cov_2.110787	398	3.21774	3.21774	0.535393
NODE_37367_length_398_cov_2.104956	398	2.9879	2.9879	0.829813
NODE_37368_length_398_cov_2.084548	398	2.25403	2.25403	0.489862
NODE_37369_length_398_cov_2.049563	398	3.17339	3.17339	0.605442
NODE_37370_length_398_cov_2.023324	398	2.96371	2.96371	0.852929
NODE_37371_length_398_cov_2.017493	398	3.08871	3.08871	0.793717
NODE_37372_length_398_cov_2.014577	398	1.60887	1.60887	0.239112
NODE_37373_length_398_cov_1.959184	398	2.24194	2.24194	0.508032
NODE_37374_length_398_cov_1.947522	398	2.1371	2.1371	0.653193
NODE_37375_length_398_cov_1.944606	398	3.37097	3.37097	0.315267
NODE_37376_length_398_cov_1.941691	398	2.47581	2.47581	0.703866
NODE_37377_length_398_cov_1.935860	398	3.11694	3.11694	0.743354
NODE_37378_length_398_cov_1.775510	398	0.705645	0.705645	0.208551
NODE_37379_length_398_cov_1.743440	398	2.29435	2.29435	1.31786
NODE_37380_length_398_cov_1.734694	398	2.99194	2.99194	0.817748
NODE_37381_length_398_cov_1.690962	398	3.17742	3.17742	0.608071
NODE_37382_length_398_cov_1.685131	398	2.39516	2.39516	0.272365
NODE_37383_length_398_cov_1.682216	398	2.25806	2.25806	0.702365
NODE_37384_length_398_cov_1.629738	398	2.29435	2.29435	0.427174
NODE_37385_length_398_cov_1.620991	398	1.41129	1.41129	0.243111
NODE_37386_length_398_cov_1.615160	398	2.14919	2.14919	0.645668
NODE_37387_length_398_cov_1.609329	398	1.40323	1.40323	0.241609
NODE_37388_length_398_cov_1.609329	398	2.3871	2.3871	0.481127
NODE_37389_length_398_cov_1.609329	398	2.39113	2.39113	0.279597
NODE_37390_length_398_cov_1.609329	398	2.20968	2.20968	0.571241
NODE_37391_length_398_cov_1.606414	398	1.40726	1.40726	0.242376
NODE_37392_length_398_cov_1.588921	398	1.44355	1.44355	0.247813
NODE_37393_length_398_cov_1.577259	398	1.41129	1.41129	0.243111
NODE_37394_length_398_cov_1.574344	398	2.17339	2.17339	0.621637
NODE_37395_length_398_cov_1.542274	398	2.29032	2.29032	0.441687
NODE_37396_length_398_cov_1.486880	398	1.42339	1.42339	0.81192
NODE_37397_length_398_cov_1.454810	398	1.41129	1.41129	0.243111
NODE_37398_length_398_cov_1.443149	398	2.3629	2.3629	0.329306
NODE_37399_length_398_cov_1.440233	398	1.42339	1.42339	0.245119
NODE_37400_length_398_cov_1.434402	398	1.40726	1.40726	0.242376
