contigName	contigLen	totalAvgDepth	idba_ud_perc100_sorted.bam	idba_ud_perc100_sorted.bam-var
contig-100_39075	372	0.914414	0.914414	0.0786143
contig-100_39076	372	3.55405	3.55405	0.293445
contig-100_39077	372	0.95045	0.95045	0.0473075
contig-100_39078	372	2.4009	2.4009	0.567056
contig-100_39079	372	1.57207	1.57207	0.245913
contig-100_39080	372	1.78829	1.78829	0.167645
contig-100_39081	372	0.824324	0.824324	0.14547
contig-100_39082	372	2.52252	2.52252	0.594511
contig-100_39083	372	2.71171	2.71171	0.414249
contig-100_39084	372	1.88739	1.88739	0.145632
contig-100_39085	372	2.5045	2.5045	0.368758
contig-100_39086	372	1	1	0
contig-100_39087	372	1.87387	1.87387	0.110717
contig-100_39088	372	1.5045	1.5045	0.25111
contig-100_39089	372	1.78378	1.78378	0.170233
contig-100_39090	372	3.48649	3.48649	0.422893
contig-100_39091	372	0.954955	0.954955	0.0432106
contig-100_39092	372	1.62162	1.62162	0.236272
contig-100_39093	372	56.473	56.473	80.332
contig-100_39094	372	329.505	329.505	2483.5
contig-100_39095	372	380.293	380.293	2809
contig-100_39096	372	0	0	0
contig-100_39097	372	0	0	0
contig-100_39098	372	298.982	298.982	3620.29
contig-100_39099	372	1	1	0
contig-100_39100	372	1.57207	1.57207	0.245913
contig-100_39101	372	2.37387	2.37387	0.615244
contig-100_39102	372	2.56757	2.56757	0.264644
contig-100_39103	372	147.563	147.563	1621.82
contig-100_39104	372	0.788288	0.788288	0.167645
contig-100_39105	372	200.392	200.392	1134.87
contig-100_39106	372	0	0	0
contig-100_39107	372	453.077	453.077	5372.62
contig-100_39108	372	144.36	144.36	1573.03
contig-100_39109	372	3.33784	3.33784	0.704355
contig-100_39110	372	176.329	176.329	659.146
contig-100_39111	372	1.64414	1.64414	0.230259
contig-100_39112	372	1.70721	1.70721	0.208002
contig-100_39113	372	1.59459	1.59459	0.242143
contig-100_39114	372	2.54955	2.54955	0.402509
contig-100_39115	372	1.57207	1.57207	0.245913
contig-100_39116	372	401.158	401.158	4036.17
contig-100_39117	372	0.788288	0.788288	0.167646
contig-100_39118	372	231.212	231.212	2819.1
contig-100_39119	372	0.788288	0.788288	0.167646
contig-100_39120	372	1.57658	1.57658	0.67058
contig-100_39121	372	121.703	121.703	770.162
contig-100_39122	372	1	1	0
contig-100_39123	372	484.644	484.644	5682.45
contig-100_39124	372	56.4459	56.4459	530.115
contig-100_39125	372	427.117	427.117	3347.56
contig-100_39126	372	51.1712	51.1712	503.972
contig-100_39127	372	0.788288	0.788288	0.167646
contig-100_39128	372	2.47748	2.47748	0.440668
contig-100_39129	372	98.3198	98.3198	480.644
contig-100_39130	372	19.1757	19.1757	7.3672
contig-100_39131	372	1.57207	1.57207	0.245913
contig-100_39132	372	0.851351	0.851351	0.127125
contig-100_39133	372	0	0	0
contig-100_39134	372	0.891892	0.891892	0.0968578
contig-100_39135	372	54.1486	54.1486	43.6565
contig-100_39136	372	87.7658	87.7658	1268.46
contig-100_39137	372	0	0	0
contig-100_39138	372	1.76577	1.76577	0.18018
contig-100_39139	372	0	0	0
contig-100_39140	372	163.928	163.928	1825.78
contig-100_39141	372	1.8018	1.8018	0.159635
contig-100_39142	372	302.617	302.617	2106.71
contig-100_39143	372	124.748	124.748	299.266
contig-100_39144	372	0.788288	0.788288	0.167646
contig-100_39145	372	1.54505	1.54505	0.249093
contig-100_39146	372	2.3964	2.3964	0.665687
contig-100_39147	372	4.27477	4.27477	0.987507
contig-100_39148	372	0	0	0
contig-100_39149	372	0	0	0
contig-100_39150	372	0.788288	0.788288	0.167645
contig-100_39151	372	1.95045	1.95045	0.0835066
contig-100_39152	372	0.788288	0.788288	0.167645
contig-100_39153	372	0	0	0
contig-100_39154	372	1.56306	1.56306	0.247136
contig-100_39155	372	0.81982	0.81982	0.148383
contig-100_39156	372	0	0	0
contig-100_39157	372	116.734	116.734	280.974
contig-100_39158	372	1.80631	1.80631	0.156883
contig-100_39159	372	50.0315	50.0315	49.6958
contig-100_39160	372	0.788288	0.788288	0.167645
contig-100_39161	372	221.018	221.018	1065.08
contig-100_39162	372	138.059	138.059	336.481
contig-100_39163	372	3.40541	3.40541	0.558885
contig-100_39164	372	3.52703	3.52703	0.349943
contig-100_39165	372	46.6306	46.6306	44.5688
contig-100_39166	372	0.914414	0.914414	0.0786148
contig-100_39167	372	2.6982	2.6982	0.392669
contig-100_39168	372	13.3198	13.3198	2.05563
contig-100_39169	372	0.783784	0.783784	0.170233
contig-100_39170	372	500.946	500.946	4642.7
contig-100_39171	372	2.6982	2.6982	0.21167
contig-100_39172	372	0.824324	0.824324	0.14547
contig-100_39173	372	270.216	270.216	2395.95
contig-100_39174	372	356.378	356.378	3406.82
contig-100_39175	372	2.73874	2.73874	0.193878
contig-100_39176	372	165.811	165.811	814.306
contig-100_39177	372	1.94595	1.94595	0.0513636
contig-100_39178	372	1261.35	1261.35	33166.3
contig-100_39179	372	0.788288	0.788288	0.167645
contig-100_39180	372	0	0	0
contig-100_39181	371	235.552	235.552	1302.25
contig-100_39182	371	1.57919	1.57919	0.244838
contig-100_39183	371	0.986425	0.986425	0.0134513
contig-100_39184	371	2.28507	2.28507	0.613824
contig-100_39185	371	1.70588	1.70588	0.381283
contig-100_39186	371	0.778281	0.778281	0.173344
contig-100_39187	371	1.56561	1.56561	0.246812
contig-100_39188	371	0	0	0
contig-100_39189	371	0.791855	0.791855	0.165569
contig-100_39190	371	74.8054	74.8054	304.703
contig-100_39191	371	0.954751	0.954751	0.0433979
contig-100_39192	371	75.6697	75.6697	907.514
contig-100_39193	371	0.78733	0.78733	0.168202
contig-100_39194	371	1	1	0
contig-100_39195	371	275.538	275.538	3191.34
contig-100_39196	371	1.81448	1.81448	0.151789
contig-100_39197	371	2.56561	2.56561	0.246812
contig-100_39198	371	0	0	0
contig-100_39199	371	0	0	0
contig-100_39200	371	7.46606	7.46606	0.577252
contig-100_39201	371	0.782805	0.782805	0.170794
contig-100_39202	371	0.78733	0.78733	0.168202
contig-100_39203	371	372.452	372.452	2951.36
contig-100_39204	371	1.8552	1.8552	0.124393
contig-100_39205	371	188.389	188.389	905.693
contig-100_39206	371	1	1	0
contig-100_39207	371	1	1	0
contig-100_39208	371	1.59729	1.59729	0.241629
contig-100_39209	371	1.58371	1.58371	0.244098
contig-100_39210	371	1.49774	1.49774	0.251131
contig-100_39211	371	0	0	0
contig-100_39212	371	0.81448	0.81448	0.151789
contig-100_39213	371	2.50679	2.50679	0.405635
contig-100_39214	371	2.78733	2.78733	0.168202
contig-100_39215	371	0.778281	0.778281	0.173345
contig-100_39216	371	0.782805	0.782805	0.170794
contig-100_39217	371	1.71946	1.71946	0.202757
contig-100_39218	371	1.84615	1.84615	0.130769
contig-100_39219	371	296.946	296.946	3747.26
contig-100_39220	371	163.656	163.656	1379.59
contig-100_39221	371	0.986425	0.986425	0.0134513
contig-100_39222	371	0	0	0
contig-100_39223	371	0.986425	0.986425	0.0134513
contig-100_39224	371	0	0	0
contig-100_39225	371	0.932127	0.932127	0.0635541
contig-100_39226	371	0.791855	0.791855	0.165569
contig-100_39227	371	2.62443	2.62443	0.690128
contig-100_39228	371	0.923077	0.923077	0.0713287
contig-100_39229	371	0.959276	0.959276	0.0392431
contig-100_39230	371	2.48869	2.48869	0.441917
contig-100_39231	371	0.868778	0.868778	0.114521
contig-100_39232	371	1	1	0
contig-100_39233	371	2.78281	2.78281	0.188976
contig-100_39234	371	189.719	189.719	810.911
contig-100_39235	371	1.95023	1.95023	0.0929659
contig-100_39236	371	313.231	313.231	2443.66
contig-100_39237	371	1.58371	1.58371	0.244098
contig-100_39238	371	0.791855	0.791855	0.165569
contig-100_39239	371	0	0	0
contig-100_39240	371	1.62896	1.62896	0.23443
contig-100_39241	371	2.52489	2.52489	0.368695
contig-100_39242	371	0.877828	0.877828	0.107733
contig-100_39243	371	3.56561	3.56561	0.283176
contig-100_39244	371	1.56109	1.56109	0.247389
contig-100_39245	371	0.873303	0.873303	0.111148
contig-100_39246	371	0.791855	0.791855	0.165569
contig-100_39247	371	1.57919	1.57919	0.244838
contig-100_39248	371	0	0	0
contig-100_39249	371	924.213	924.213	16112.8
contig-100_39250	371	0.791855	0.791855	0.16557
contig-100_39251	371	233.656	233.656	1573.53
contig-100_39252	371	0.968326	0.968326	0.0308104
contig-100_39253	371	0	0	0
contig-100_39254	371	1.79186	1.79186	0.16557
contig-100_39255	371	14.6833	14.6833	0.608309
contig-100_39256	371	0.791855	0.791855	0.16557
contig-100_39257	371	2.71493	2.71493	0.204731
contig-100_39258	371	0	0	0
contig-100_39259	371	2.41176	2.41176	0.570589
contig-100_39260	371	265	265	2393.85
contig-100_39261	371	53.3801	53.3801	150.437
contig-100_39262	371	0.778281	0.778281	0.173344
contig-100_39263	371	0.809955	0.809955	0.154628
contig-100_39264	371	452.652	452.652	4773.79
contig-100_39265	371	3.52941	3.52941	0.532086
contig-100_39266	371	195.724	195.724	938.518
contig-100_39267	371	2.57466	2.57466	0.245537
contig-100_39268	371	0	0	0
contig-100_39269	371	18.7919	18.7919	66.8471
contig-100_39270	371	0	0	0
contig-100_39271	371	1.84163	1.84163	0.133896
contig-100_39272	371	1.57919	1.57919	0.244838
contig-100_39273	371	107.086	107.086	144.689
contig-100_39274	371	1.82353	1.82353	0.145989
contig-100_39275	371	1.79186	1.79186	0.165569
contig-100_39276	371	1.79186	1.79186	0.311025
contig-100_39277	371	1.79186	1.79186	0.165569
contig-100_39278	371	2.54751	2.54751	0.285233
contig-100_39279	371	225.027	225.027	1074.63
contig-100_39280	371	5.33032	5.33032	0.758578
contig-100_39281	371	0.791855	0.791855	0.165569
contig-100_39282	371	163.801	163.801	1229.33
contig-100_39283	371	1.78733	1.78733	0.168202
contig-100_39284	371	2.51584	2.51584	0.378157
contig-100_39285	371	0.963801	0.963801	0.0350473
contig-100_39286	371	4.33484	4.33484	0.760099
contig-100_39287	371	2.40724	2.40724	0.569765
contig-100_39288	371	43.2941	43.2941	141.79
contig-100_39289	371	41.5204	41.5204	91.9871
contig-100_39290	371	749.679	749.679	9454.52
contig-100_39291	371	1	1	0
contig-100_39292	371	309.145	309.145	1818.94
contig-100_39293	371	2.61086	2.61086	0.238791
contig-100_39294	371	0.791855	0.791855	0.165569
contig-100_39295	371	0.809955	0.809955	0.154628
contig-100_39296	371	2.74208	2.74208	0.192266
contig-100_39297	371	0.932127	0.932127	0.0635545
contig-100_39298	371	143.525	143.525	539.86
contig-100_39299	371	0.714932	0.714932	0.20473
contig-100_39300	371	715.072	715.072	11320
contig-100_39301	371	339.602	339.602	3319.46
contig-100_39302	371	0.800905	0.800905	0.160181
contig-100_39303	371	1.61086	1.61086	0.23879
contig-100_39304	371	1.78281	1.78281	0.170793
contig-100_39305	371	1.61991	1.61991	0.236693
contig-100_39306	371	1.819	1.819	0.158001
contig-100_39307	371	2.52036	2.52036	0.996174
contig-100_39308	371	935.054	935.054	36811.2
contig-100_39309	371	0.791855	0.791855	0.16557
contig-100_39310	371	0.904977	0.904977	0.0863842
contig-100_39311	371	120.167	120.167	296.304
contig-100_39312	371	0	0	0
contig-100_39313	371	347.955	347.955	2642.78
contig-100_39314	371	0.791855	0.791855	0.165569
contig-100_39315	371	1.819	1.819	0.176183
contig-100_39316	371	1.58824	1.58824	0.652408
contig-100_39317	371	2	2	0
contig-100_39318	371	236.529	236.529	1906.38
contig-100_39319	371	320.19	320.19	15036.3
contig-100_39320	371	0.791855	0.791855	0.16557
contig-100_39321	371	0.791855	0.791855	0.165569
contig-100_39322	371	1.72851	1.72851	0.435047
contig-100_39323	371	0.904977	0.904977	0.0863843
contig-100_39324	371	392.48	392.48	2810.9
contig-100_39325	371	0.873303	0.873303	0.111148
contig-100_39326	371	1.76923	1.76923	0.223776
contig-100_39327	370	0	0	0
contig-100_39328	370	1	1	0
contig-100_39329	370	184.086	184.086	1062.45
contig-100_39330	370	301.914	301.914	2683.62
contig-100_39331	370	128.65	128.65	198.301
contig-100_39332	370	1.75	1.75	0.188356
contig-100_39333	370	1.59091	1.59091	0.242839
contig-100_39334	370	292.305	292.305	2163.66
contig-100_39335	370	41.5636	41.5636	57.0781
contig-100_39336	370	241.659	241.659	1486.6
contig-100_39337	370	0	0	0
contig-100_39338	370	3.56364	3.56364	0.795019
contig-100_39339	370	3.70455	3.70455	0.263906
contig-100_39340	370	0.831818	0.831818	0.140535
contig-100_39341	370	0.790909	0.790909	0.166127
contig-100_39342	370	1.59091	1.59091	0.242839
contig-100_39343	370	1.76364	1.76364	0.18132
contig-100_39344	370	0	0	0
contig-100_39345	370	0.9	0.9	0.0904109
contig-100_39346	370	2.75455	2.75455	0.32304
contig-100_39347	370	0	0	0
contig-100_39348	370	0.795455	0.795455	0.16345
contig-100_39349	370	2.59545	2.59545	0.643814
contig-100_39350	370	0.945455	0.945455	0.051806
contig-100_39351	370	0.909091	0.909091	0.083022
contig-100_39352	370	0.790909	0.790909	0.166127
contig-100_39353	370	0	0	0
contig-100_39354	370	1.59091	1.59091	0.242839
contig-100_39355	370	1.61364	1.61364	0.457347
contig-100_39356	370	246.523	246.523	3161.97
contig-100_39357	370	1.76364	1.76364	0.245246
contig-100_39358	370	814.009	814.009	14614.4
contig-100_39359	370	0.795455	0.795455	0.163449
contig-100_39360	370	1.79545	1.79545	0.16345
contig-100_39361	370	0.795455	0.795455	0.16345
contig-100_39362	370	0.795455	0.795455	0.16345
contig-100_39363	370	1.88182	1.88182	0.10469
contig-100_39364	370	0.795455	0.795455	0.163449
contig-100_39365	370	1.89545	1.89545	0.094043
contig-100_39366	370	1.6	1.6	0.62466
contig-100_39367	370	316.882	316.882	2358.26
contig-100_39368	370	1.88636	1.88636	0.101183
contig-100_39369	370	307.877	307.877	4698.42
contig-100_39370	370	3.53636	3.53636	0.642507
contig-100_39371	370	0.790909	0.790909	0.166127
contig-100_39372	370	2.47727	2.47727	0.433272
contig-100_39373	370	0.990909	0.990909	0.0090494
contig-100_39374	370	337.245	337.245	3470.57
contig-100_39375	370	0	0	0
contig-100_39376	370	5.90455	5.90455	2.36984
contig-100_39377	370	0	0	0
contig-100_39378	370	329.986	329.986	2595.09
contig-100_39379	370	1.79091	1.79091	0.166127
contig-100_39380	370	0	0	0
contig-100_39381	370	1	1	0
contig-100_39382	370	4.55	4.55	0.349087
contig-100_39383	370	76.1318	76.1318	100.179
contig-100_39384	370	14.0636	14.0636	32.562
contig-100_39385	370	2.59091	2.59091	0.242839
contig-100_39386	370	0	0	0
contig-100_39387	370	1.75909	1.75909	0.247634
contig-100_39388	370	1.62273	1.62273	0.236011
contig-100_39389	370	3.57727	3.57727	0.482584
contig-100_39390	370	1.69545	1.69545	0.212765
contig-100_39391	370	4.72727	4.72727	0.354504
contig-100_39392	370	2.66364	2.66364	0.616939
contig-100_39393	370	1.95909	1.95909	0.0394147
contig-100_39394	370	1	1	0
contig-100_39395	370	7.09091	7.09091	2.16522
contig-100_39396	370	1.59091	1.59091	0.242839
contig-100_39397	370	3224.41	3224.41	310004
contig-100_39398	370	0	0	0
contig-100_39399	370	1.54545	1.54545	0.249066
contig-100_39400	370	1.58636	1.58636	0.243649
contig-100_39401	370	2.46818	2.46818	0.496699
contig-100_39402	370	1.64091	1.64091	0.541698
contig-100_39403	370	34.7364	34.7364	24.2681
contig-100_39404	370	0	0	0
contig-100_39405	370	1.79091	1.79091	0.175259
contig-100_39406	370	1247.95	1247.95	30744
contig-100_39407	370	1.65455	1.65455	0.510253
contig-100_39408	370	484.586	484.586	4562.22
contig-100_39409	370	6.41364	6.41364	0.563286
contig-100_39410	370	0.795455	0.795455	0.163449
contig-100_39411	370	3.59091	3.59091	0.242839
contig-100_39412	370	2.50455	2.50455	0.488564
contig-100_39413	370	0	0	0
contig-100_39414	370	0.795455	0.795455	0.16345
contig-100_39415	370	5.29091	5.29091	0.837358
contig-100_39416	370	1.77727	1.77727	0.173911
contig-100_39417	370	622.968	622.968	8166.16
contig-100_39418	370	0.981818	0.981818	0.0179328
contig-100_39419	370	0	0	0
contig-100_39420	370	0.868182	0.868182	0.114965
contig-100_39421	370	42.7591	42.7591	138.942
contig-100_39422	370	1.59091	1.59091	0.242839
contig-100_39423	370	3.49545	3.49545	0.4429
contig-100_39424	370	3.49091	3.49091	0.588958
contig-100_39425	370	248.123	248.123	1028.64
contig-100_39426	370	1	1	0
contig-100_39427	370	2	2	0
contig-100_39428	370	5.01364	5.01364	2.7167
contig-100_39429	370	0.790909	0.790909	0.166127
contig-100_39430	370	1.89091	1.89091	0.152428
contig-100_39431	370	3.7	3.7	0.284018
contig-100_39432	370	0.795455	0.795455	0.16345
contig-100_39433	370	1.59091	1.59091	0.242839
contig-100_39434	370	0.8	0.8	0.160731
contig-100_39435	370	2.59091	2.59091	0.242839
contig-100_39436	370	1.80455	1.80455	0.157971
contig-100_39437	370	0.795455	0.795455	0.16345
contig-100_39438	370	0.836364	0.836364	0.137484
contig-100_39439	370	0.9	0.9	0.0904109
contig-100_39440	370	0.981818	0.981818	0.0179328
contig-100_39441	370	0	0	0
contig-100_39442	370	3.52727	3.52727	0.506103
contig-100_39443	370	1.79091	1.79091	0.166127
contig-100_39444	370	473.268	473.268	4318.65
contig-100_39445	370	0	0	0
contig-100_39446	370	164.155	164.155	3100.53
contig-100_39447	370	657.786	657.786	7830.73
contig-100_39448	370	0.963636	0.963636	0.0352013
contig-100_39449	370	243.768	243.768	1221.62
contig-100_39450	370	1.69091	1.69091	0.479368
contig-100_39451	370	0.795455	0.795455	0.163449
contig-100_39452	370	402.782	402.782	3593.62
contig-100_39453	370	1.69545	1.69545	0.212765
contig-100_39454	370	4.56364	4.56364	0.868078
contig-100_39455	370	5.34091	5.34091	0.828458
contig-100_39456	370	378.541	378.541	2980.61
contig-100_39457	370	64.1545	64.1545	286.423
contig-100_39458	370	194.505	194.505	903.347
contig-100_39459	370	1.59091	1.59091	0.242839
contig-100_39460	370	1	1	0
contig-100_39461	370	745.314	745.314	9536.84
contig-100_39462	370	0	0	0
contig-100_39463	370	2	2	0
contig-100_39464	370	338.745	338.745	2376.83
contig-100_39465	370	0	0	0
contig-100_39466	370	1.78182	1.78182	0.171357
contig-100_39467	370	0.786364	0.786364	0.168762
contig-100_39468	370	0	0	0
contig-100_39469	370	0.790909	0.790909	0.166127
contig-100_39470	370	2.46818	2.46818	0.560626
contig-100_39471	370	0.795455	0.795455	0.163449
contig-100_39472	370	1.67273	1.67273	0.221171
contig-100_39473	370	37.7136	37.7136	123.52
contig-100_39474	370	1.79545	1.79545	0.16345
contig-100_39475	370	209.145	209.145	1310.82
contig-100_39476	370	2014.49	2014.49	215911
contig-100_39477	370	0	0	0
contig-100_39478	370	0.781818	0.781818	0.171358
contig-100_39479	369	2.58904	2.58904	0.64685
contig-100_39480	369	0	0	0
contig-100_39481	369	4.52055	4.52055	0.617695
contig-100_39482	369	143.009	143.009	287.312
contig-100_39483	369	1.84018	1.84018	0.134892
contig-100_39484	369	0.794521	0.794521	0.164007
contig-100_39485	369	10.9041	10.9041	17.3073
contig-100_39486	369	0.799087	0.799087	0.161284
contig-100_39487	369	2.92694	2.92694	0.0680324
contig-100_39488	369	2.69863	2.69863	0.394998
contig-100_39489	369	0.986301	0.986301	0.0135729
contig-100_39490	369	2.73516	2.73516	0.324032
contig-100_39491	369	510.708	510.708	4395.93
contig-100_39492	369	1.81735	1.81735	0.195844
contig-100_39493	369	0.799087	0.799087	0.161284
contig-100_39494	369	2.68493	2.68493	0.436972
contig-100_39495	369	0.808219	0.808219	0.155712
contig-100_39496	369	0.799087	0.799087	0.161284
contig-100_39497	369	1.79909	1.79909	0.161284
contig-100_39498	369	0.977169	0.977169	0.0224121
contig-100_39499	369	3.50685	3.50685	0.425412
contig-100_39500	369	0.785388	0.785388	0.169327
contig-100_39501	369	0	0	0
contig-100_39502	369	1.58904	1.58904	0.243183
contig-100_39503	369	0.799087	0.799087	0.161284
contig-100_39504	369	319.237	319.237	5130.87
contig-100_39505	369	6.91324	6.91324	3.85024
contig-100_39506	369	2.59817	2.59817	0.241465
contig-100_39507	369	2.63927	2.63927	0.369277
contig-100_39508	369	0.876712	0.876712	0.108583
contig-100_39509	369	1.81279	1.81279	0.152863
contig-100_39510	369	0.799087	0.799087	0.161284
contig-100_39511	369	376.274	376.274	3232.45
contig-100_39512	369	3.41096	3.41096	0.619329
contig-100_39513	369	0	0	0
contig-100_39514	369	2.79909	2.79909	0.49156
contig-100_39515	369	298.347	298.347	2312.35
contig-100_39516	369	4.52055	4.52055	0.718612
contig-100_39517	369	2.83562	2.83562	0.137992
contig-100_39518	369	1.68493	1.68493	0.446148
contig-100_39519	369	0	0	0
contig-100_39520	369	3.79909	3.79909	0.161284
contig-100_39521	369	389.132	389.132	2383.02
contig-100_39522	369	3.48402	3.48402	0.44355
contig-100_39523	369	0.799087	0.799087	0.161284
contig-100_39524	369	0.894977	0.894977	0.0944242
contig-100_39525	369	2.44292	2.44292	0.550626
contig-100_39526	369	0.881279	0.881279	0.105107
contig-100_39527	369	0	0	0
contig-100_39528	369	2.59361	2.59361	0.242344
contig-100_39529	369	1.59361	1.59361	0.242345
contig-100_39530	369	532.132	532.132	5976.63
contig-100_39531	369	1.52968	1.52968	0.250261
contig-100_39532	369	1.59361	1.59361	0.242344
contig-100_39533	369	0.894977	0.894977	0.0944242
contig-100_39534	369	2.74886	2.74886	0.188932
contig-100_39535	369	100.557	100.557	354.531
contig-100_39536	369	0.799087	0.799087	0.161284
contig-100_39537	369	2.54795	2.54795	0.34058
contig-100_39538	369	2.45662	2.45662	0.51531
contig-100_39539	369	0.799087	0.799087	0.161284
contig-100_39540	369	0	0	0
contig-100_39541	369	1	1	0
contig-100_39542	369	0.826484	0.826484	0.144066
contig-100_39543	369	2.81279	2.81279	0.299653
contig-100_39544	369	1	1	0
contig-100_39545	369	1.74429	1.74429	0.191194
contig-100_39546	369	0.789954	0.789954	0.166688
contig-100_39547	369	2.64384	2.64384	0.230364
contig-100_39548	369	64.0228	64.0228	170.463
contig-100_39549	369	2.59817	2.59817	0.241465
contig-100_39550	369	0.794521	0.794521	0.164006
contig-100_39551	369	4.3242	4.3242	1.20175
contig-100_39552	369	3.46119	3.46119	0.634956
contig-100_39553	369	1.73059	1.73059	0.335343
contig-100_39554	369	0	0	0
contig-100_39555	369	1.79909	1.79909	0.161284
contig-100_39556	369	1842.29	1842.29	126983
contig-100_39557	369	0.799087	0.799087	0.161284
contig-100_39558	369	18.3881	18.3881	1.82573
contig-100_39559	369	261.16	261.16	2421.08
contig-100_39560	369	0.881279	0.881279	0.105107
contig-100_39561	369	0	0	0
contig-100_39562	369	0	0	0
contig-100_39563	369	825.26	825.26	20592.4
contig-100_39564	369	0.931507	0.931507	0.0640945
contig-100_39565	369	0.789954	0.789954	0.166688
contig-100_39566	369	3.71689	3.71689	0.258933
contig-100_39567	369	780.05	780.05	15756
contig-100_39568	369	447.557	447.557	4377.97
contig-100_39569	369	0	0	0
contig-100_39570	369	0.794521	0.794521	0.164007
contig-100_39571	369	779.416	779.416	10465.2
contig-100_39572	369	349.329	349.329	2439.19
contig-100_39573	369	1.64384	1.64384	0.230364
contig-100_39574	369	0.794521	0.794521	0.164006
contig-100_39575	369	2.74886	2.74886	0.188932
contig-100_39576	369	1.68037	1.68037	0.447823
contig-100_39577	369	94.7215	94.7215	21.9541
contig-100_39578	369	0.789954	0.789954	0.166688
contig-100_39579	369	2.65753	2.65753	0.528969
contig-100_39580	369	261.023	261.023	1065.06
contig-100_39581	369	84.6347	84.6347	1180.95
contig-100_39582	369	1	1	0
contig-100_39583	369	170.58	170.58	607.126
contig-100_39584	369	436.534	436.534	3250.43
contig-100_39585	369	0	0	0
contig-100_39586	369	0.789954	0.789954	0.166688
contig-100_39587	369	492.42	492.42	4120.2
contig-100_39588	369	2.53425	2.53425	0.433455
contig-100_39589	369	1.58904	1.58904	0.243183
contig-100_39590	369	0.789954	0.789954	0.166688
contig-100_39591	369	0.799087	0.799087	0.161284
contig-100_39592	369	3.52511	3.52511	1.12207
contig-100_39593	369	0.789954	0.789954	0.166688
contig-100_39594	369	1.67123	1.67123	0.221692
contig-100_39595	369	3400.63	3400.63	528869
contig-100_39596	369	1.67123	1.67123	0.451049
contig-100_39597	369	1.59817	1.59817	0.241465
contig-100_39598	369	1.85845	1.85845	0.122072
contig-100_39599	369	1.50685	1.50685	0.2511
contig-100_39600	369	341.146	341.146	2453.2
contig-100_39601	369	1	1	0
contig-100_39602	369	2.53425	2.53425	0.37841
contig-100_39603	369	1.71689	1.71689	0.350677
contig-100_39604	369	0	0	0
contig-100_39605	369	0	0	0
contig-100_39606	369	1	1	0
contig-100_39607	368	49.3257	49.3257	53.2437
contig-100_39608	368	7.3578	7.3578	8.56262
contig-100_39609	368	66.2385	66.2385	216.523
contig-100_39610	368	0	0	0
contig-100_39611	368	191.294	191.294	1015.33
contig-100_39612	368	1	1	0
contig-100_39613	368	0	0	0
contig-100_39614	368	134.312	134.312	532.373
contig-100_39615	368	0.958716	0.958716	0.0397624
contig-100_39616	368	35.0642	35.0642	25.8483
contig-100_39617	368	0	0	0
contig-100_39618	368	0.825688	0.825688	0.14459
contig-100_39619	368	0.83945	0.83945	0.135395
contig-100_39620	368	21.8578	21.8578	43.4221
contig-100_39621	368	29.2936	29.2936	7.83046
contig-100_39622	368	3.63303	3.63303	0.565171
contig-100_39623	368	737.624	737.624	9086.93
contig-100_39624	368	0.885321	0.885321	0.101995
contig-100_39625	368	1188.22	1188.22	25687
contig-100_39626	368	1.6789	1.6789	0.458631
contig-100_39627	368	43.7936	43.7936	8.8558
contig-100_39628	368	3.74771	3.74771	0.198728
contig-100_39629	368	1.93119	1.93119	0.0643682
contig-100_39630	368	0	0	0
contig-100_39631	368	0.922018	0.922018	0.0722323
contig-100_39632	368	1.72936	1.72936	0.34577
contig-100_39633	368	339.895	339.895	2014.57
contig-100_39634	368	1.80734	1.80734	0.15626
contig-100_39635	368	0.802752	0.802752	0.15907
contig-100_39636	368	0	0	0
contig-100_39637	368	56.3395	56.3395	181.221
contig-100_39638	368	1.56881	1.56881	0.246396
contig-100_39639	368	497.349	497.349	4204.3
contig-100_39640	368	0	0	0
contig-100_39641	368	89.844	89.844	212.805
contig-100_39642	368	1.60092	1.60092	0.240921
contig-100_39643	368	0.940367	0.940367	0.0563353
contig-100_39644	368	1.97248	1.97248	0.0268889
contig-100_39645	368	0	0	0
contig-100_39646	368	0.944954	0.944954	0.0522553
contig-100_39647	368	138.294	138.294	282.909
contig-100_39648	368	0	0	0
contig-100_39649	368	1.6055	1.6055	0.239969
contig-100_39650	368	0.811927	0.811927	0.153405
contig-100_39651	368	0	0	0
contig-100_39652	368	1.70183	1.70183	0.210226
contig-100_39653	368	707.183	707.183	12838.8
contig-100_39654	368	1.72477	1.72477	0.200397
contig-100_39655	368	0.807339	0.807339	0.156259
contig-100_39656	368	26.4404	26.4404	15.372
contig-100_39657	368	2.81193	2.81193	0.153406
contig-100_39658	368	2.57798	2.57798	0.245043
contig-100_39659	368	1	1	0
contig-100_39660	368	1.84862	1.84862	0.129054
contig-100_39661	368	0.798165	0.798165	0.16184
contig-100_39662	368	1.73395	1.73395	0.19617
contig-100_39663	368	9.6422	9.6422	3.29997
contig-100_39664	368	0.931193	0.931193	0.0643682
contig-100_39665	368	0	0	0
contig-100_39666	368	1.90367	1.90367	0.0874519
contig-100_39667	368	93.7064	93.7064	223.204
contig-100_39668	368	0.977064	0.977064	0.0225129
contig-100_39669	368	0.908257	0.908257	0.304907
contig-100_39670	368	2.70183	2.70183	0.210226
contig-100_39671	368	0.802752	0.802752	0.159071
contig-100_39672	368	1.80275	1.80275	0.15907
contig-100_39673	368	0.894495	0.894495	0.0948083
